"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20190706","토","여","20대","서울특별시","서초구","반포동","치킨","12"
"20190706","토","남","60대이상","서울특별시","서초구","방배동","치킨","11"
"20190706","토","남","60대이상","서울특별시","서초구","반포동","치킨","5"
"20190706","토","남","20대","서울특별시","서초구","반포동","치킨","21"
"20190706","토","남","20대","서울특별시","서초구","서초동","치킨","5"
"20190706","토","남","20대","서울특별시","서초구","양재동","치킨","10"
"20190706","토","남","50대","서울특별시","서초구","양재동","치킨","17"
"20190706","토","남","50대","서울특별시","서초구","방배동","치킨","20"
"20190706","토","남","30대","서울특별시","서초구","방배동","치킨","54"
"20190706","토","여","20대","서울특별시","서초구","방배동","치킨","28"
"20190706","토","여","60대이상","서울특별시","서초구","반포동","치킨","5"
"20190706","토","여","60대이상","서울특별시","성동구","옥수동","치킨","6"
"20190706","토","남","50대","서울특별시","성동구","옥수동","치킨","7"
"20190706","토","여","30대","서울특별시","성동구","성수동2가","치킨","74"
"20190706","토","남","30대","서울특별시","성동구","성수동2가","치킨","72"
"20190706","토","여","50대","서울특별시","성동구","옥수동","치킨","9"
"20190706","토","남","20대","서울특별시","성동구","성수동2가","치킨","57"
"20190706","토","여","40대","서울특별시","성동구","옥수동","치킨","14"
"20190706","토","여","20대","서울특별시","성동구","행당동","치킨","5"
"20190706","토","남","20대","서울특별시","성동구","행당동","치킨","5"
"20190706","토","여","60대이상","서울특별시","성동구","행당동","치킨","5"
"20190706","토","여","10대","서울특별시","성동구","옥수동","치킨","5"
"20190706","토","여","60대이상","서울특별시","성동구","성수동2가","치킨","21"
"20190706","토","남","50대","서울특별시","성동구","성수동2가","치킨","23"
"20190706","토","남","60대이상","서울특별시","성동구","성수동2가","치킨","11"
"20190706","토","남","60대이상","서울특별시","성동구","옥수동","치킨","5"
"20190706","토","여","40대","서울특별시","성동구","행당동","치킨","5"
"20190706","토","여","40대","서울특별시","성동구","성수동2가","치킨","138"
"20190706","토","여","40대","서울특별시","성동구","마장동","치킨","5"
"20190706","토","남","20대","서울특별시","성동구","옥수동","치킨","17"
"20190706","토","여","10대","서울특별시","성동구","성수동2가","치킨","14"
"20190706","토","여","50대","서울특별시","성동구","성수동2가","치킨","47"
"20190706","토","남","30대","서울특별시","성동구","옥수동","치킨","9"
"20190706","토","남","40대","서울특별시","성동구","옥수동","치킨","10"
"20190706","토","남","40대","서울특별시","성동구","성수동2가","치킨","75"
"20190706","토","여","20대","서울특별시","성동구","성수동2가","치킨","63"
"20190706","토","여","20대","서울특별시","성동구","옥수동","치킨","5"
"20190706","토","남","10대","서울특별시","성동구","성수동2가","치킨","26"
"20190706","토","남","10대","서울특별시","성동구","옥수동","치킨","5"
"20190706","토","여","30대","서울특별시","성동구","옥수동","치킨","5"
"20190706","토","남","50대","서울특별시","성북구","석관동","치킨","5"
"20190706","토","남","50대","서울특별시","성북구","삼선동5가","치킨","5"
"20190706","토","남","10대","서울특별시","성북구","돈암동","치킨","5"
"20190706","토","여","30대","서울특별시","성북구","하월곡동","치킨","5"
"20190706","토","여","30대","서울특별시","성북구","삼선동5가","치킨","5"
"20190706","토","남","20대","서울특별시","성북구","동선동2가","치킨","16"
"20190706","토","여","30대","서울특별시","성북구","동선동2가","치킨","20"
"20190706","토","남","50대","서울특별시","성북구","동선동2가","치킨","14"
"20190706","토","여","40대","서울특별시","성북구","동선동2가","치킨","62"
"20190706","토","여","40대","서울특별시","성북구","성북동","치킨","5"
"20190706","토","여","40대","서울특별시","성북구","안암동5가","치킨","5"
"20190706","토","여","40대","서울특별시","성북구","정릉동","치킨","5"
"20190706","토","남","60대이상","서울특별시","성북구","돈암동","치킨","5"
"20190706","토","남","30대","서울특별시","성북구","동선동2가","치킨","17"
"20190706","토","남","40대","서울특별시","성북구","돈암동","치킨","5"
"20190706","토","남","40대","서울특별시","성북구","삼선동5가","치킨","5"
"20190706","토","남","10대","서울특별시","성북구","정릉동","치킨","5"
"20190706","토","남","10대","서울특별시","성북구","동선동2가","치킨","14"
"20190706","토","남","10대","서울특별시","성북구","성북동","치킨","5"
"20190706","토","남","20대","서울특별시","성북구","삼선동5가","치킨","5"
"20190706","토","남","20대","서울특별시","성북구","성북동","치킨","5"
"20190706","토","남","20대","서울특별시","성북구","정릉동","치킨","5"
"20190706","토","남","40대","서울특별시","성북구","동선동2가","치킨","40"
"20190706","토","남","40대","서울특별시","성북구","정릉동","치킨","5"
"20190706","토","남","40대","서울특별시","성북구","하월곡동","치킨","5"
"20190706","토","남","60대이상","서울특별시","성북구","동선동2가","치킨","8"
"20190706","토","여","10대","서울특별시","성북구","동선동2가","치킨","5"
"20190706","토","여","20대","서울특별시","성북구","동선동2가","치킨","10"
"20190706","토","여","20대","서울특별시","성북구","하월곡동","치킨","5"
"20190706","토","여","40대","서울특별시","성북구","장위동","치킨","5"
"20190706","토","여","40대","서울특별시","성북구","종암동","치킨","5"
"20190706","토","여","40대","서울특별시","성북구","하월곡동","치킨","5"
"20190706","토","여","50대","서울특별시","성북구","동선동2가","치킨","27"
"20190706","토","여","50대","서울특별시","성북구","삼선동5가","치킨","5"
"20190706","토","여","50대","서울특별시","성북구","정릉동","치킨","5"
"20190706","토","여","60대이상","서울특별시","성북구","동선동2가","치킨","14"
"20190706","토","여","60대이상","서울특별시","성북구","종암동","치킨","5"
"20190706","토","여","60대이상","서울특별시","성북구","하월곡동","치킨","5"
"20190706","토","남","50대","서울특별시","송파구","송파동","치킨","37"
"20190706","토","여","40대","서울특별시","송파구","잠실동","치킨","5"
"20190706","토","남","60대이상","서울특별시","송파구","마천동","치킨","5"
"20190706","토","여","40대","서울특별시","송파구","송파동","치킨","109"
"20190706","토","남","10대","서울특별시","송파구","가락동","치킨","5"
"20190706","토","남","30대","서울특별시","송파구","가락동","치킨","8"
"20190706","토","남","30대","서울특별시","송파구","잠실동","치킨","5"
"20190706","토","여","30대","서울특별시","송파구","방이동","치킨","5"
"20190706","토","여","20대","서울특별시","송파구","풍납동","치킨","5"
"20190706","토","여","20대","서울특별시","송파구","송파동","치킨","41"
"20190706","토","여","20대","서울특별시","송파구","방이동","치킨","5"
"20190706","토","여","20대","서울특별시","송파구","거여동","치킨","5"
"20190706","토","여","20대","서울특별시","송파구","가락동","치킨","6"
"20190706","토","여","50대","서울특별시","송파구","풍납동","치킨","5"
"20190706","토","여","60대이상","서울특별시","송파구","송파동","치킨","17"
"20190706","토","남","40대","서울특별시","송파구","송파동","치킨","72"
"20190706","토","남","20대","서울특별시","송파구","가락동","치킨","12"
"20190706","토","남","20대","서울특별시","송파구","송파동","치킨","37"
"20190706","토","남","30대","서울특별시","송파구","송파동","치킨","74"
"20190706","토","남","40대","서울특별시","송파구","가락동","치킨","14"
"20190706","토","남","20대","서울특별시","송파구","잠실동","치킨","5"
"20190706","토","남","50대","서울특별시","송파구","가락동","치킨","18"
"20190706","토","남","60대이상","서울특별시","송파구","가락동","치킨","6"
"20190706","토","남","60대이상","서울특별시","송파구","송파동","치킨","24"
"20190706","토","여","10대","서울특별시","송파구","방이동","치킨","5"
"20190706","토","여","10대","서울특별시","송파구","송파동","치킨","13"
"20190706","토","남","10대","서울특별시","송파구","송파동","치킨","21"
"20190706","토","여","30대","서울특별시","송파구","가락동","치킨","20"
"20190706","토","여","30대","서울특별시","송파구","송파동","치킨","83"
"20190706","토","남","10대","서울특별시","송파구","방이동","치킨","5"
"20190706","토","여","40대","서울특별시","송파구","가락동","치킨","20"
"20190706","토","여","40대","서울특별시","송파구","문정동","치킨","5"
"20190706","토","여","40대","서울특별시","송파구","풍납동","치킨","5"
"20190706","토","여","50대","서울특별시","송파구","가락동","치킨","5"
"20190706","토","여","50대","서울특별시","송파구","송파동","치킨","37"
"20190706","토","여","60대이상","서울특별시","송파구","가락동","치킨","5"
"20190706","토","남","60대이상","서울특별시","양천구","신정동","치킨","5"
"20190706","토","여","40대","서울특별시","양천구","신정동","치킨","25"
"20190706","토","여","40대","서울특별시","양천구","목동","치킨","5"
"20190706","토","여","30대","서울특별시","양천구","신정동","치킨","5"
"20190706","토","남","10대","서울특별시","양천구","신정동","치킨","5"
"20190706","토","남","10대","서울특별시","양천구","목동","치킨","5"
"20190706","토","남","20대","서울특별시","양천구","신월동","치킨","5"
"20190706","토","남","40대","서울특별시","양천구","신월동","치킨","5"
"20190706","토","남","30대","서울특별시","양천구","신월동","치킨","5"
"20190706","토","남","30대","서울특별시","양천구","신정동","치킨","6"
"20190706","토","남","50대","서울특별시","양천구","신정동","치킨","7"
"20190706","토","남","40대","서울특별시","양천구","신정동","치킨","8"
"20190706","토","여","50대","서울특별시","양천구","신정동","치킨","15"
"20190706","토","여","30대","서울특별시","양천구","목동","치킨","5"
"20190706","토","남","50대","서울특별시","양천구","목동","치킨","5"
"20190706","토","여","30대","서울특별시","양천구","신월동","치킨","5"
"20190706","토","남","20대","서울특별시","양천구","신정동","치킨","5"
"20190706","토","여","20대","서울특별시","양천구","신정동","치킨","5"
"20190706","토","여","20대","서울특별시","양천구","신월동","치킨","5"
"20190706","토","여","10대","서울특별시","양천구","신정동","치킨","5"
"20190706","토","여","50대","서울특별시","양천구","신월동","치킨","5"
"20190706","토","여","30대","서울특별시","영등포구","도림동","치킨","5"
"20190706","토","여","30대","서울특별시","영등포구","문래동3가","치킨","31"
"20190706","토","여","20대","서울특별시","영등포구","신길동","치킨","5"
"20190706","토","여","20대","서울특별시","영등포구","문래동3가","치킨","22"
"20190706","토","여","10대","서울특별시","영등포구","영등포동5가","치킨","5"
"20190706","토","여","10대","서울특별시","영등포구","여의도동","치킨","42"
"20190706","토","남","60대이상","서울특별시","영등포구","여의도동","치킨","5"
"20190706","토","남","10대","서울특별시","영등포구","문래동3가","치킨","5"
"20190706","토","여","40대","서울특별시","영등포구","문래동3가","치킨","55"
"20190706","토","남","50대","서울특별시","영등포구","문래동3가","치킨","16"
"20190706","토","남","40대","서울특별시","영등포구","신길동","치킨","5"
"20190706","토","남","40대","서울특별시","영등포구","대림동","치킨","5"
"20190706","토","여","50대","서울특별시","영등포구","문래동3가","치킨","21"
"20190706","토","남","30대","서울특별시","영등포구","신길동","치킨","5"
"20190706","토","남","30대","서울특별시","영등포구","대림동","치킨","5"
"20190706","토","남","20대","서울특별시","영등포구","여의도동","치킨","46"
"20190706","토","남","20대","서울특별시","영등포구","당산동3가","치킨","5"
"20190706","토","여","30대","서울특별시","영등포구","대림동","치킨","5"
"20190706","토","여","30대","서울특별시","영등포구","여의도동","치킨","29"
"20190706","토","여","30대","서울특별시","영등포구","영등포동2가","치킨","5"
"20190706","토","남","10대","서울특별시","영등포구","대림동","치킨","5"
"20190706","토","남","10대","서울특별시","영등포구","여의도동","치킨","9"
"20190706","토","여","20대","서울특별시","영등포구","여의도동","치킨","61"
"20190706","토","여","10대","서울특별시","영등포구","문래동3가","치킨","5"
"20190706","토","남","60대이상","서울특별시","영등포구","신길동","치킨","5"
"20190706","토","남","60대이상","서울특별시","영등포구","문래동3가","치킨","14"
"20190706","토","남","30대","서울특별시","영등포구","여의도동","치킨","44"
"20190706","토","남","30대","서울특별시","영등포구","문래동3가","치킨","36"
"20190706","토","여","40대","서울특별시","영등포구","여의도동","치킨","22"
"20190706","토","남","50대","서울특별시","영등포구","여의도동","치킨","13"
"20190706","토","남","50대","서울특별시","영등포구","신길동","치킨","5"
"20190706","토","여","50대","서울특별시","영등포구","여의도동","치킨","7"
"20190706","토","남","40대","서울특별시","영등포구","영등포동5가","치킨","5"
"20190706","토","남","40대","서울특별시","영등포구","여의도동","치킨","24"
"20190706","토","남","40대","서울특별시","영등포구","문래동3가","치킨","53"
"20190706","토","남","20대","서울특별시","영등포구","문래동3가","치킨","19"
"20190706","토","남","20대","서울특별시","영등포구","영등포동8가","치킨","5"
"20190706","토","여","60대이상","서울특별시","영등포구","문래동3가","치킨","9"
"20190706","토","여","60대이상","서울특별시","영등포구","여의도동","치킨","11"
"20190706","토","여","30대","서울특별시","영등포구","신길동","치킨","5"
"20190706","토","남","20대","서울특별시","용산구","이촌동","치킨","5"
"20190706","토","여","30대","서울특별시","용산구","동빙고동","치킨","5"
"20190706","토","여","60대이상","서울특별시","용산구","한강로2가","치킨","5"
"20190706","토","남","60대이상","서울특별시","용산구","한강로2가","치킨","5"
"20190706","토","남","30대","서울특별시","용산구","한강로2가","치킨","15"
"20190706","토","여","40대","서울특별시","용산구","이촌동","치킨","5"
"20190706","토","여","40대","서울특별시","용산구","한남동","치킨","5"
"20190706","토","여","10대","서울특별시","용산구","한강로2가","치킨","5"
"20190706","토","여","20대","서울특별시","용산구","신계동","치킨","5"
"20190706","토","남","20대","서울특별시","용산구","청파동2가","치킨","5"
"20190706","토","남","50대","서울특별시","용산구","한강로2가","치킨","10"
"20190706","토","남","10대","서울특별시","용산구","한강로2가","치킨","6"
"20190706","토","남","10대","서울특별시","용산구","이촌동","치킨","5"
"20190706","토","여","50대","서울특별시","용산구","한강로2가","치킨","23"
"20190706","토","남","40대","서울특별시","용산구","이태원동","치킨","5"
"20190706","토","여","30대","서울특별시","용산구","이태원동","치킨","5"
"20190706","토","남","20대","서울특별시","용산구","한남동","치킨","5"
"20190706","토","여","30대","서울특별시","용산구","한강로2가","치킨","11"
"20190706","토","여","30대","서울특별시","용산구","신계동","치킨","5"
"20190706","토","남","40대","서울특별시","용산구","용산동2가","치킨","5"
"20190706","토","남","40대","서울특별시","용산구","이촌동","치킨","5"
"20190706","토","남","40대","서울특별시","용산구","한강로2가","치킨","21"
"20190706","토","여","40대","서울특별시","용산구","도원동","치킨","5"
"20190706","토","여","40대","서울특별시","용산구","갈월동","치킨","5"
"20190706","토","여","60대이상","서울특별시","용산구","이촌동","치킨","5"
"20190706","토","여","30대","서울특별시","용산구","도원동","치킨","5"
"20190706","토","남","20대","서울특별시","용산구","한강로2가","치킨","14"
"20190706","토","여","30대","서울특별시","용산구","한남동","치킨","5"
"20190706","토","여","20대","서울특별시","용산구","한강로2가","치킨","13"
"20190706","토","남","30대","서울특별시","용산구","신계동","치킨","5"
"20190706","토","남","30대","서울특별시","용산구","한남동","치킨","5"
"20190706","토","여","40대","서울특별시","용산구","한강로2가","치킨","41"
"20190706","토","여","20대","서울특별시","용산구","효창동","치킨","5"
"20190706","토","여","20대","서울특별시","용산구","도원동","치킨","5"
"20190706","토","남","40대","서울특별시","용산구","신계동","치킨","5"
"20190706","토","여","40대","서울특별시","은평구","대조동","치킨","5"
"20190706","토","여","40대","서울특별시","은평구","불광동","치킨","82"
"20190706","토","여","40대","서울특별시","은평구","신사동","치킨","5"
"20190706","토","남","40대","서울특별시","은평구","증산동","치킨","5"
"20190706","토","남","40대","서울특별시","은평구","수색동","치킨","5"
"20190706","토","남","40대","서울특별시","은평구","구산동","치킨","5"
"20190706","토","여","10대","서울특별시","은평구","불광동","치킨","9"
"20190706","토","여","10대","서울특별시","은평구","증산동","치킨","5"
"20190706","토","남","20대","서울특별시","은평구","불광동","치킨","24"
"20190706","토","여","30대","서울특별시","은평구","증산동","치킨","5"
"20190706","토","남","10대","서울특별시","은평구","불광동","치킨","9"
"20190706","토","남","60대이상","서울특별시","은평구","불광동","치킨","13"
"20190706","토","여","50대","서울특별시","은평구","불광동","치킨","50"
"20190706","토","여","50대","서울특별시","은평구","구산동","치킨","5"
"20190706","토","여","60대이상","서울특별시","은평구","구산동","치킨","5"
"20190706","토","여","60대이상","서울특별시","은평구","불광동","치킨","21"
"20190706","토","남","30대","서울특별시","은평구","불광동","치킨","52"
"20190706","토","남","50대","서울특별시","은평구","불광동","치킨","24"
"20190706","토","여","40대","서울특별시","은평구","구산동","치킨","5"
"20190706","토","여","20대","서울특별시","은평구","불광동","치킨","20"
"20190706","토","여","30대","서울특별시","은평구","대조동","치킨","5"
"20190706","토","남","40대","서울특별시","은평구","불광동","치킨","60"
"20190706","토","남","30대","서울특별시","은평구","증산동","치킨","5"
"20190706","토","여","40대","서울특별시","은평구","증산동","치킨","6"
"20190706","토","여","60대이상","서울특별시","은평구","대조동","치킨","5"
"20190706","토","남","20대","서울특별시","은평구","증산동","치킨","5"
"20190706","토","여","30대","서울특별시","은평구","구산동","치킨","5"
"20190706","토","남","30대","서울특별시","은평구","신사동","치킨","5"
"20190706","토","남","60대이상","서울특별시","은평구","증산동","치킨","5"
"20190706","토","여","30대","서울특별시","은평구","불광동","치킨","46"
"20190706","토","남","40대","서울특별시","종로구","계동","치킨","5"
"20190706","토","남","20대","서울특별시","종로구","홍파동","치킨","5"
"20190706","토","여","60대이상","서울특별시","종로구","홍파동","치킨","5"
"20190706","토","여","20대","서울특별시","종로구","낙원동","치킨","5"
"20190706","토","여","40대","서울특별시","종로구","안국동","치킨","5"
"20190706","토","여","40대","서울특별시","종로구","연지동","치킨","33"
"20190706","토","남","60대이상","서울특별시","종로구","연지동","치킨","6"
"20190706","토","여","40대","서울특별시","종로구","종로6가","치킨","5"
"20190706","토","남","20대","서울특별시","종로구","연지동","치킨","9"
"20190706","토","여","10대","서울특별시","종로구","연지동","치킨","5"
"20190706","토","남","30대","서울특별시","종로구","연지동","치킨","17"
"20190706","토","남","30대","서울특별시","종로구","낙원동","치킨","5"
"20190706","토","여","30대","서울특별시","종로구","연지동","치킨","11"
"20190706","토","여","40대","서울특별시","종로구","당주동","치킨","5"
"20190706","토","남","40대","서울특별시","종로구","연지동","치킨","18"
"20190706","토","남","40대","서울특별시","종로구","낙원동","치킨","5"
"20190706","토","남","10대","서울특별시","종로구","연지동","치킨","5"
"20190706","토","여","40대","서울특별시","종로구","계동","치킨","5"
"20190706","토","남","20대","서울특별시","종로구","당주동","치킨","5"
"20190706","토","남","20대","서울특별시","종로구","안국동","치킨","5"
"20190706","토","여","30대","서울특별시","종로구","적선동","치킨","5"
"20190706","토","남","30대","서울특별시","종로구","안국동","치킨","5"
"20190706","토","여","60대이상","서울특별시","종로구","연지동","치킨","5"
"20190706","토","남","50대","서울특별시","종로구","낙원동","치킨","5"
"20190706","토","남","50대","서울특별시","종로구","연지동","치킨","13"
"20190706","토","여","20대","서울특별시","종로구","연지동","치킨","10"
"20190706","토","여","40대","서울특별시","종로구","홍파동","치킨","5"
"20190706","토","여","50대","서울특별시","종로구","연지동","치킨","15"
"20190706","토","남","40대","서울특별시","종로구","홍파동","치킨","5"
"20190706","토","여","20대","서울특별시","중구","남대문로3가","치킨","5"
"20190706","토","여","40대","서울특별시","중구","남대문로5가","치킨","15"
"20190706","토","여","60대이상","서울특별시","중구","남대문로5가","치킨","5"
"20190706","토","여","10대","서울특별시","중구","남대문로5가","치킨","5"
"20190706","토","남","60대이상","서울특별시","중구","수하동","치킨","5"
"20190706","토","남","60대이상","서울특별시","중구","남대문로5가","치킨","5"
"20190706","토","여","50대","서울특별시","중구","남대문로5가","치킨","7"
"20190706","토","여","50대","서울특별시","중구","신당동","치킨","37"
"20190706","토","여","50대","서울특별시","중구","예관동","치킨","5"
"20190706","토","남","30대","서울특별시","중구","수하동","치킨","11"
"20190706","토","여","20대","서울특별시","중구","장충동2가","치킨","5"
"20190706","토","남","20대","서울특별시","중구","신당동","치킨","21"
"20190706","토","남","20대","서울특별시","중구","남대문로5가","치킨","5"
"20190706","토","여","40대","서울특별시","중구","신당동","치킨","67"
"20190706","토","남","40대","서울특별시","중구","수하동","치킨","5"
"20190706","토","여","30대","서울특별시","중구","남대문로5가","치킨","9"
"20190706","토","남","10대","서울특별시","중구","남대문로5가","치킨","5"
"20190706","토","남","50대","서울특별시","중구","수하동","치킨","5"
"20190706","토","남","50대","서울특별시","중구","충무로4가","치킨","5"
"20190706","토","남","40대","서울특별시","중구","남대문로5가","치킨","13"
"20190706","토","남","60대이상","서울특별시","중구","충무로4가","치킨","5"
"20190706","토","남","40대","서울특별시","중구","신당동","치킨","52"
"20190706","토","여","30대","서울특별시","중구","수하동","치킨","7"
"20190706","토","남","30대","서울특별시","중구","남대문로5가","치킨","15"
"20190706","토","남","20대","서울특별시","중구","수하동","치킨","5"
"20190706","토","여","40대","서울특별시","중구","남대문로2가","치킨","5"
"20190706","토","여","40대","서울특별시","중구","수하동","치킨","5"
"20190706","토","여","30대","서울특별시","중구","남대문로2가","치킨","5"
"20190706","토","여","20대","서울특별시","중구","남대문로2가","치킨","5"
"20190706","토","남","50대","서울특별시","중구","신당동","치킨","20"
"20190706","토","남","10대","서울특별시","중구","신당동","치킨","10"
"20190706","토","여","20대","서울특별시","중구","남대문로5가","치킨","6"
"20190706","토","여","20대","서울특별시","중구","수하동","치킨","5"
"20190706","토","남","50대","서울특별시","중구","남대문로5가","치킨","5"
"20190706","토","여","20대","서울특별시","중구","신당동","치킨","23"
"20190706","토","여","60대이상","서울특별시","중구","신당동","치킨","14"
"20190706","토","여","60대이상","서울특별시","중구","수하동","치킨","5"
"20190706","토","남","40대","서울특별시","중구","흥인동","치킨","5"
"20190706","토","남","40대","서울특별시","중구","충무로4가","치킨","5"
"20190706","토","여","10대","서울특별시","중구","신당동","치킨","9"
"20190706","토","남","60대이상","서울특별시","중구","신당동","치킨","9"
"20190706","토","여","50대","서울특별시","중구","수하동","치킨","12"
"20190706","토","남","30대","서울특별시","중구","신당동","치킨","46"
"20190706","토","남","30대","서울특별시","중구","방산동","치킨","5"
"20190706","토","여","30대","서울특별시","중구","신당동","치킨","51"
"20190706","토","남","10대","서울특별시","중랑구","면목동","치킨","5"
"20190706","토","남","60대이상","서울특별시","중랑구","신내동","치킨","5"
"20190706","토","남","30대","서울특별시","중랑구","중화동","치킨","5"
"20190706","토","여","40대","서울특별시","중랑구","묵동","치킨","5"
"20190706","토","남","50대","서울특별시","중랑구","신내동","치킨","5"
"20190706","토","남","50대","서울특별시","중랑구","묵동","치킨","5"
"20190706","토","여","60대이상","서울특별시","중랑구","면목동","치킨","6"
"20190706","토","여","60대이상","서울특별시","중랑구","묵동","치킨","5"
"20190706","토","남","20대","서울특별시","중랑구","신내동","치킨","5"
"20190706","토","남","20대","서울특별시","중랑구","묵동","치킨","5"
"20190706","토","남","20대","서울특별시","중랑구","면목동","치킨","18"
"20190706","토","여","30대","서울특별시","중랑구","신내동","치킨","5"
"20190706","토","여","20대","서울특별시","중랑구","면목동","치킨","13"
"20190706","토","남","40대","서울특별시","중랑구","묵동","치킨","5"
"20190706","토","여","20대","서울특별시","중랑구","묵동","치킨","5"
"20190706","토","남","10대","서울특별시","중랑구","신내동","치킨","5"
"20190706","토","남","40대","서울특별시","중랑구","면목동","치킨","28"
"20190706","토","여","40대","서울특별시","중랑구","면목동","치킨","43"
"20190706","토","여","30대","서울특별시","중랑구","면목동","치킨","28"
"20190706","토","여","10대","서울특별시","중랑구","면목동","치킨","6"
"20190706","토","남","50대","서울특별시","중랑구","면목동","치킨","24"
"20190706","토","남","30대","서울특별시","중랑구","망우동","치킨","5"
"20190706","토","여","50대","서울특별시","중랑구","신내동","치킨","5"
"20190706","토","여","50대","서울특별시","중랑구","면목동","치킨","37"
"20190706","토","여","40대","서울특별시","중랑구","망우동","치킨","5"
"20190706","토","남","30대","서울특별시","중랑구","면목동","치킨","25"
"20190706","토","여","30대","서울특별시","중랑구","묵동","치킨","5"
"20190706","토","남","60대이상","서울특별시","중랑구","면목동","치킨","13"
"20190707","일","남","30대","서울특별시","강남구","대치동","치킨","5"
"20190707","일","여","30대","서울특별시","강남구","개포동","치킨","15"
"20190707","일","여","30대","서울특별시","강남구","논현동","치킨","20"
"20190707","일","여","30대","서울특별시","강남구","대치동","치킨","5"
"20190707","일","여","40대","서울특별시","강남구","신사동","치킨","5"
"20190707","일","여","40대","서울특별시","강남구","세곡동","치킨","5"
"20190707","일","여","40대","서울특별시","강남구","삼성동","치킨","67"
"20190707","일","여","40대","서울특별시","강남구","도곡동","치킨","5"
"20190707","일","남","10대","서울특별시","강남구","개포동","치킨","6"
"20190707","일","남","10대","서울특별시","강남구","삼성동","치킨","5"
"20190707","일","남","60대이상","서울특별시","강남구","개포동","치킨","5"
"20190707","일","여","10대","서울특별시","강남구","논현동","치킨","6"
"20190707","일","남","50대","서울특별시","강남구","수서동","치킨","5"
"20190707","일","남","50대","서울특별시","강남구","삼성동","치킨","17"
"20190707","일","남","50대","서울특별시","강남구","도곡동","치킨","5"
"20190707","일","남","50대","서울특별시","강남구","대치동","치킨","5"
"20190707","일","여","60대이상","서울특별시","강남구","삼성동","치킨","5"
"20190707","일","여","60대이상","서울특별시","강남구","논현동","치킨","7"
"20190707","일","여","20대","서울특별시","강남구","개포동","치킨","6"
"20190707","일","남","20대","서울특별시","강남구","논현동","치킨","17"
"20190707","일","남","20대","서울특별시","강남구","삼성동","치킨","14"
"20190707","일","남","20대","서울특별시","강남구","수서동","치킨","5"
"20190707","일","남","40대","서울특별시","강남구","일원동","치킨","5"
"20190707","일","남","40대","서울특별시","강남구","역삼동","치킨","36"
"20190707","일","여","50대","서울특별시","강남구","일원동","치킨","5"
"20190707","일","여","50대","서울특별시","강남구","도곡동","치킨","5"
"20190707","일","여","50대","서울특별시","강남구","대치동","치킨","5"
"20190707","일","여","50대","서울특별시","강남구","논현동","치킨","8"
"20190707","일","남","40대","서울특별시","강남구","수서동","치킨","5"
"20190707","일","여","20대","서울특별시","강남구","논현동","치킨","19"
"20190707","일","여","20대","서울특별시","강남구","도곡동","치킨","5"
"20190707","일","여","20대","서울특별시","강남구","삼성동","치킨","14"
"20190707","일","여","20대","서울특별시","강남구","세곡동","치킨","5"
"20190707","일","여","20대","서울특별시","강남구","역삼동","치킨","11"
"20190707","일","남","30대","서울특별시","강남구","논현동","치킨","23"
"20190707","일","여","10대","서울특별시","강남구","세곡동","치킨","5"
"20190707","일","여","10대","서울특별시","강남구","역삼동","치킨","5"
"20190707","일","남","50대","서울특별시","강남구","개포동","치킨","6"
"20190707","일","여","60대이상","서울특별시","강남구","개포동","치킨","13"
"20190707","일","여","50대","서울특별시","강남구","수서동","치킨","5"
"20190707","일","여","60대이상","서울특별시","강남구","역삼동","치킨","6"
"20190707","일","여","60대이상","서울특별시","강남구","수서동","치킨","5"
"20190707","일","여","30대","서울특별시","강남구","삼성동","치킨","29"
"20190707","일","남","30대","서울특별시","강남구","역삼동","치킨","38"
"20190707","일","남","40대","서울특별시","강남구","삼성동","치킨","31"
"20190707","일","여","50대","서울특별시","강남구","삼성동","치킨","29"
"20190707","일","여","30대","서울특별시","강남구","역삼동","치킨","9"
"20190707","일","남","30대","서울특별시","강남구","수서동","치킨","5"
"20190707","일","남","60대이상","서울특별시","강남구","논현동","치킨","5"
"20190707","일","여","30대","서울특별시","강남구","일원동","치킨","5"
"20190707","일","남","10대","서울특별시","강남구","역삼동","치킨","7"
"20190707","일","남","60대이상","서울특별시","강남구","삼성동","치킨","5"
"20190707","일","남","60대이상","서울특별시","강남구","수서동","치킨","5"
"20190707","일","남","30대","서울특별시","강남구","삼성동","치킨","20"
"20190707","일","남","30대","서울특별시","강남구","개포동","치킨","12"
"20190707","일","남","60대이상","서울특별시","강남구","역삼동","치킨","9"
"20190707","일","여","20대","서울특별시","강남구","일원동","치킨","5"
"20190707","일","여","20대","서울특별시","강남구","수서동","치킨","5"
"20190707","일","여","50대","서울특별시","강남구","개포동","치킨","15"
"20190707","일","여","20대","서울특별시","강남구","신사동","치킨","5"
"20190707","일","남","50대","서울특별시","강남구","세곡동","치킨","5"
"20190707","일","남","50대","서울특별시","강남구","역삼동","치킨","13"
"20190707","일","남","10대","서울특별시","강남구","대치동","치킨","5"
"20190707","일","남","40대","서울특별시","강남구","개포동","치킨","10"
"20190707","일","여","40대","서울특별시","강남구","역삼동","치킨","21"
"20190707","일","여","40대","서울특별시","강남구","압구정동","치킨","5"
"20190707","일","여","40대","서울특별시","강남구","수서동","치킨","5"
"20190707","일","여","40대","서울특별시","강남구","대치동","치킨","5"
